listing_id,review_id,date,reviewer_id
682679,441925939,22-04-2019,226493703
694780,441534229,22-04-2019,47491883
713329,441621934,22-04-2019,71993112
749135,441818730,22-04-2019,18379461
752341,441537957,22-04-2019,4794263
753143,441593827,22-04-2019,33912107
759948,441808419,22-04-2019,118190946
761399,441700874,22-04-2019,69180864
767170,441852905,22-04-2019,30168985
782257,441770537,22-04-2019,166875078
796422,441645103,22-04-2019,50436832
799369,441580091,22-04-2019,70319286
809246,441765570,22-04-2019,2206955
836235,441691490,22-04-2019,26548347
850937,441745152,22-04-2019,187278512
874864,441574756,22-04-2019,77293095
875029,441524438,22-04-2019,193741802
882305,441534093,22-04-2019,28636611
904152,441918610,22-04-2019,21529640
921540,441712295,22-04-2019,207305807
924883,441884843,22-04-2019,238690876
968690,441725610,22-04-2019,20878845
975997,441774676,22-04-2019,35207665
985457,441605814,22-04-2019,47158179
994093,441874834,22-04-2019,8608655
1002192,441585926,22-04-2019,66616704
1046100,441788359,22-04-2019,17030329
1055486,441579822,22-04-2019,206571314
1070274,441653506,22-04-2019,186899644
1071043,441671136,22-04-2019,38997460
1081805,441537000,22-04-2019,36072668
1085564,441706145,22-04-2019,10938751
1110935,441573701,22-04-2019,3338373
1120552,441732131,22-04-2019,147075638
1126678,441560449,22-04-2019,40847262
1134647,441776270,22-04-2019,230382052
1135062,441712819,22-04-2019,29125176
1161527,441892960,22-04-2019,147711055
1170113,441840846,22-04-2019,79843220
1182138,441847043,22-04-2019,55303481
1204937,441552714,22-04-2019,240955325
1205169,441665489,22-04-2019,13801326
1206058,441541157,22-04-2019,24811621
1233934,441924653,22-04-2019,170274985
1234270,441759591,22-04-2019,40989577
1250856,441744400,22-04-2019,30069897
1252117,441660696,22-04-2019,129314563
1253981,441859396,22-04-2019,134617782
1268148,442044886,22-04-2019,21971906
1282543,441534653,22-04-2019,8512005
1300306,441676972,22-04-2019,135624785
1314131,441906574,22-04-2019,53754575
1315287,441874253,22-04-2019,178758474
1333691,441894491,22-04-2019,199228664
1349928,441718547,22-04-2019,26701961
1362667,441619803,22-04-2019,74521799
1372743,441617114,22-04-2019,100627509
1405315,441660932,22-04-2019,128338823
1433680,441644509,22-04-2019,32077987
1447619,441553673,22-04-2019,39687461
1449357,441879689,22-04-2019,75003280
1453631,441585498,22-04-2019,94410212
1456058,441732420,22-04-2019,142570182
1494097,441560896,22-04-2019,229507040
1548562,441636802,22-04-2019,206075784
1561152,441586341,22-04-2019,243764680
1567865,441605161,22-04-2019,176655392
1586457,441603102,22-04-2019,31931134
1644892,441856952,22-04-2019,23771436
1648100,441851230,22-04-2019,174251369
1653652,441810304,22-04-2019,26794035
1669900,441636772,22-04-2019,5909311
1685303,441601634,22-04-2019,2395706
1706112,441788917,22-04-2019,122533039
1711359,441851082,22-04-2019,9459666
1716410,441663202,22-04-2019,248010869
1761216,441842990,22-04-2019,6571033
1768627,441901063,22-04-2019,78477910
1828949,441757576,22-04-2019,79139501
1835000,441543534,22-04-2019,51086497
1884053,441899935,22-04-2019,20899542
1896398,441602827,22-04-2019,32147814
1900636,441541737,22-04-2019,234973146
1915478,441538050,22-04-2019,101472528
1952839,441610406,22-04-2019,37558710
1989416,441642301,22-04-2019,129794676
2024381,441785861,22-04-2019,239723632
2069927,441879386,22-04-2019,109642208
2074120,441876549,22-04-2019,92650440
2111242,441845849,22-04-2019,65520992
2121252,441896301,22-04-2019,243160925
2199261,441545169,22-04-2019,51410076
2224778,441897019,22-04-2019,83220024
2236227,441537752,22-04-2019,30772778
2255825,441599289,22-04-2019,79033891
2271158,441675624,22-04-2019,87615488
2298063,441877216,22-04-2019,23471217
2323350,441759150,22-04-2019,35129508
2343781,441690744,22-04-2019,1500396
2358001,441544837,22-04-2019,114954438
2387929,441649713,22-04-2019,139379749
2407736,441875367,22-04-2019,132391846
2409030,441645588,22-04-2019,134574415
2412116,441729106,22-04-2019,36874882
2441971,441920226,22-04-2019,55102141
2446436,441633542,22-04-2019,10229181
2486559,441808325,22-04-2019,16621761
2487128,441709709,22-04-2019,47300241
2488829,441737168,22-04-2019,196090138
2491695,441640942,22-04-2019,68170736
2562004,441571545,22-04-2019,167545528
2600003,441862308,22-04-2019,199888182
2628875,441753323,22-04-2019,246173149
2642991,441659803,22-04-2019,45121379
2650787,441611808,22-04-2019,158393129
2681103,441616370,22-04-2019,122811695
2686520,441606881,22-04-2019,31052970
2735564,441923406,22-04-2019,120416468
2757160,441599850,22-04-2019,170814344
2760104,441881103,22-04-2019,32501237
2768025,441865885,22-04-2019,19727194
2782104,441911145,22-04-2019,913293
2787020,441705001,22-04-2019,95320619
2797133,441791844,22-04-2019,25794850
2827319,441769252,22-04-2019,101338020
2833975,441833078,22-04-2019,5138051
2841247,441810624,22-04-2019,1806084
2849732,441562899,22-04-2019,95455492
2860869,441742595,22-04-2019,211086522
2874781,441828124,22-04-2019,242039197
2981833,441559906,22-04-2019,255600219
3015135,441747700,22-04-2019,23537754
3024683,441824494,22-04-2019,61862052
3034982,441553099,22-04-2019,113100767
3044964,441752904,22-04-2019,76126846
3103353,441827151,22-04-2019,85510098
3108657,441708267,22-04-2019,93323658
3109601,441777167,22-04-2019,17901116
3141223,441862428,22-04-2019,179886310
3187224,441578029,22-04-2019,154082009
3189029,441648365,22-04-2019,176324481
3235710,441610347,22-04-2019,206021615
3280931,441636105,22-04-2019,121962920
3319999,441661593,22-04-2019,79498534
3322517,441812395,22-04-2019,10303601
3430844,441621472,22-04-2019,178823584
3462345,441736967,22-04-2019,30961826
3471188,441612284,22-04-2019,39017458
3475399,441715272,22-04-2019,34636649
3484224,441548107,22-04-2019,73943925
3493973,441810603,22-04-2019,137467437
3512893,441872913,22-04-2019,8838649
3519475,441826795,22-04-2019,239693421
3519924,441826387,22-04-2019,255094591
3541379,441642970,22-04-2019,207126984
3551243,441813672,22-04-2019,198145956
3582509,441827039,22-04-2019,211095010
3612662,441561720,22-04-2019,249635828
3622007,441894843,22-04-2019,31288018
3624784,441555966,22-04-2019,9715681
3650546,441678264,22-04-2019,199320535
3674226,441731976,22-04-2019,228903284
3708380,441763289,22-04-2019,62691089
3708869,441533250,22-04-2019,198966986
3718164,441572901,22-04-2019,79084996
3741525,441742826,22-04-2019,61764977
3765140,441759505,22-04-2019,73444645
3771349,441705719,22-04-2019,143191358
3885563,441542785,22-04-2019,153147155
3891859,441734451,22-04-2019,2286871
3909159,441740961,22-04-2019,22468329
3929915,441547944,22-04-2019,228175354
3944647,441836159,22-04-2019,85688358
4006288,441614565,22-04-2019,133941907
4007068,441584339,22-04-2019,211026306
4020948,441834753,22-04-2019,67498285
4053102,441635329,22-04-2019,88541098
4073381,441593336,22-04-2019,249246900
4078642,441745287,22-04-2019,193169441
4101031,441854112,22-04-2019,46265628
4117442,441796703,22-04-2019,34749988
4139481,441916740,22-04-2019,105109073
4152785,441543807,22-04-2019,45585491
4162706,441906933,22-04-2019,51855472
4185632,441668276,22-04-2019,33447201
4186470,441704653,22-04-2019,20027940
4214496,441539603,22-04-2019,31602511
4250011,441835471,22-04-2019,101470714
4293304,441763944,22-04-2019,132671128
4315991,441777176,22-04-2019,154995887
4321994,441718495,22-04-2019,152356259
4381461,441918176,22-04-2019,25989778
4381896,441593139,22-04-2019,9471982
4415981,441887178,22-04-2019,1171188
4467670,441653747,22-04-2019,22122214
4472429,441618525,22-04-2019,167447888
4478716,441693662,22-04-2019,245388257
4479405,441631143,22-04-2019,91152956
4483329,441560827,22-04-2019,15328030
4518417,441825061,22-04-2019,187938973
4538931,441557710,22-04-2019,115034656
4584600,441915478,22-04-2019,45355804
4608980,441714391,22-04-2019,32696216
4614212,441806150,22-04-2019,31117476
4692142,441742202,22-04-2019,51121270
4697936,441911887,22-04-2019,214886571
4700596,441540021,22-04-2019,26440493
4722636,441538222,22-04-2019,172683078
4728102,441899281,22-04-2019,5672601
4741782,441598354,22-04-2019,249026706
4757742,441647030,22-04-2019,224834534
4766306,441676795,22-04-2019,216661051
4775704,441700245,22-04-2019,9872223
4780039,441667340,22-04-2019,16773896
4791918,441562457,22-04-2019,16213127
4807316,441927336,22-04-2019,162552077
4816128,441550527,22-04-2019,232286840
4823428,441832495,22-04-2019,7202168
4841352,441607310,22-04-2019,19385319
4844972,441649219,22-04-2019,35073246
4858731,441677440,22-04-2019,26809739
4882717,441562448,22-04-2019,1868328
4894506,441563093,22-04-2019,6738579
4908402,441611768,22-04-2019,104542279
4960017,441834971,22-04-2019,50299191
4982368,441632074,22-04-2019,211269345
5001083,441843881,22-04-2019,2710038
5036597,441876333,22-04-2019,101875074
5056099,441693281,22-04-2019,237769116
5079785,441726039,22-04-2019,216727140
5093823,441682981,22-04-2019,30492827
5096909,441652353,22-04-2019,75501939
5128626,441593448,22-04-2019,56418182
5148337,441715580,22-04-2019,173843999
5184931,441616430,22-04-2019,250503407
5218977,441606716,22-04-2019,176623583
5250277,441615556,22-04-2019,2320253
5256251,441857501,22-04-2019,89797539
5281891,441795207,22-04-2019,188201807
5307756,441603716,22-04-2019,123585370
5328472,441699200,22-04-2019,29423334
5367026,441759721,22-04-2019,20962894
5391304,441753256,22-04-2019,41885910
5393511,441553867,22-04-2019,224787755
5408527,441648916,22-04-2019,168174446
5483145,441922880,22-04-2019,230987454
5518794,441731774,22-04-2019,27643258
5536093,441806716,22-04-2019,15688222
5546980,441515392,22-04-2019,236436037
5556449,441886958,22-04-2019,11728341
5663044,441710599,22-04-2019,251289800
5676551,441856882,22-04-2019,204103276
5712202,441757223,22-04-2019,244163772
5714292,441564448,22-04-2019,187490255
5719114,441538303,22-04-2019,60204505
5727656,441772924,22-04-2019,8344970
5752838,441807126,22-04-2019,237761568
5795892,441915934,22-04-2019,228668427
5810710,441800748,22-04-2019,79803890
5818398,441918083,22-04-2019,31626351
5831982,441778048,22-04-2019,122366082
5845228,441542115,22-04-2019,4854710
5915254,441659974,22-04-2019,88395577
5976200,441643573,22-04-2019,158734546
6003504,441919501,22-04-2019,50101243
6008839,441773663,22-04-2019,36322036
6013429,441831122,22-04-2019,106936998
6025180,441654213,22-04-2019,120610650
6063871,441864973,22-04-2019,41212238
6084778,441792257,22-04-2019,54252728
6111649,441581066,22-04-2019,10178363
6138975,441884771,22-04-2019,245395524
6141147,441924072,22-04-2019,2462896
6143887,441613493,22-04-2019,29206881
6159882,441888213,22-04-2019,28972783
6189945,441778916,22-04-2019,56834900
6230459,441546567,22-04-2019,2347241
6234587,441726430,22-04-2019,49536595
6241526,441803227,22-04-2019,103828187
6246358,441837546,22-04-2019,58473976
6253011,441573283,22-04-2019,131602253
6281245,441651356,22-04-2019,13473757
6332449,441605239,22-04-2019,11598567
6369381,441568914,22-04-2019,107009282
6411327,441650792,22-04-2019,42918718
6435221,441839337,22-04-2019,61394224
6501866,441871019,22-04-2019,9087585
6503635,441903825,22-04-2019,252636242
6510110,441823882,22-04-2019,137126872
6519803,441756870,22-04-2019,119927758
6540386,441924684,22-04-2019,11770931
6588209,441640244,22-04-2019,236603206
6620594,441676044,22-04-2019,47536537
6631426,441831602,22-04-2019,76089448
6634972,441669924,22-04-2019,111626324
6651149,441595453,22-04-2019,100188347
6656731,441611040,22-04-2019,2721885
6662828,441863094,22-04-2019,150922975
6729423,441694773,22-04-2019,87638473
6787788,441902375,22-04-2019,119157294
6803143,441631580,22-04-2019,4002220
6807271,441629691,22-04-2019,243452884
6849340,441704470,22-04-2019,67509353
6922353,441924276,22-04-2019,33426259
6930040,441836768,22-04-2019,178329601
6953681,441589151,22-04-2019,86993824
6973870,441644734,22-04-2019,61406227
6978581,441830566,22-04-2019,105865804
6980697,441846027,22-04-2019,243509024
6982536,441871147,22-04-2019,199481960
7008859,441890817,22-04-2019,4598236
7052300,441616286,22-04-2019,62311809
7074843,441797183,22-04-2019,78028060
7088321,441905130,22-04-2019,92062647
7121570,441575198,22-04-2019,121745769
7140363,441754255,22-04-2019,48296408
7155994,441634772,22-04-2019,115171697
7179356,441874422,22-04-2019,110506986
7185046,441724862,22-04-2019,183278547
7196696,441833019,22-04-2019,58561253
7235572,441709875,22-04-2019,2536008
7239123,441872433,22-04-2019,51758374
7285249,441909189,22-04-2019,248637207
7315053,441767254,22-04-2019,93907493
7342387,441629761,22-04-2019,18919323
7342436,441874023,22-04-2019,40286484
7354358,441595484,22-04-2019,25502656
7390430,441781226,22-04-2019,46480948
7409919,441651670,22-04-2019,22769337
7431370,441574312,22-04-2019,28415996
7437129,441829168,22-04-2019,196641645
7445021,441689547,22-04-2019,29846182
7459632,441694423,22-04-2019,146250964
7597584,441757652,22-04-2019,252785820
7599950,441794902,22-04-2019,49287618
7658086,441571574,22-04-2019,112815076
7686163,441653002,22-04-2019,12279665
7708707,441614508,22-04-2019,116186329
7730547,441655762,22-04-2019,68005354
7753316,441835273,22-04-2019,195341290
7829951,441846854,22-04-2019,253290950
7942867,441769187,22-04-2019,252090973
7954296,441920047,22-04-2019,116462572
7965147,441751457,22-04-2019,51745549
8003633,441671970,22-04-2019,20848887
8130026,441534098,22-04-2019,30292096
8139931,441835426,22-04-2019,2640867
8186173,441561318,22-04-2019,142764063
8219669,441730355,22-04-2019,38060125
8252773,441573996,22-04-2019,9469612
8253436,441664161,22-04-2019,236720684
8266475,441844995,22-04-2019,240786324
8297283,441772991,22-04-2019,37039084
8310821,441886199,22-04-2019,89522548
8350904,441544168,22-04-2019,43585516
8377101,441860300,22-04-2019,5027884
8431476,441736445,22-04-2019,254097352
8529631,441585533,22-04-2019,26263707
8532948,441777896,22-04-2019,33768992
8569158,441865166,22-04-2019,226514043
8588267,441888446,22-04-2019,202293039
8750843,441960200,22-04-2019,29943643
8790038,441646354,22-04-2019,10547922
8854802,441644566,22-04-2019,20362457
8855470,441813580,22-04-2019,171757969
8862585,441872644,22-04-2019,540884
8875293,441864310,22-04-2019,189660671
8877220,441807808,22-04-2019,23176959
8884264,441660626,22-04-2019,180724529
8974367,441626644,22-04-2019,54970342
8982838,441551880,22-04-2019,52542779
9000056,441756961,22-04-2019,58065315
9002070,441877858,22-04-2019,236909399
9011415,441897891,22-04-2019,65205171
9018159,441818474,22-04-2019,58486008
9028649,441880049,22-04-2019,103426897
9046869,441848696,22-04-2019,116885503
9058536,441775342,22-04-2019,27227155
9094454,441579329,22-04-2019,74690970
9102696,441792815,22-04-2019,18027144
9222500,441686926,22-04-2019,10467317
9223497,441798688,22-04-2019,15113030
9227255,441609170,22-04-2019,241002417
9244179,441738629,22-04-2019,29685332
9248720,441729712,22-04-2019,42702911
9309900,441895183,22-04-2019,13609958
9315785,441920457,22-04-2019,36851838
9338141,441862704,22-04-2019,170909749
9356637,441785051,22-04-2019,72733256
9420012,441631027,22-04-2019,223389506
9423674,441838832,22-04-2019,151273854
9469241,441534601,22-04-2019,9817098
9483676,441605653,22-04-2019,30858467
9485017,441810606,22-04-2019,46970986
9500785,441695577,22-04-2019,19128977
9544203,441684790,22-04-2019,29305054
9569712,441882374,22-04-2019,44529514
9570215,441864111,22-04-2019,245251836
9571443,441617838,22-04-2019,90383624
9663815,441774056,22-04-2019,13707904
9722280,441809405,22-04-2019,102771888
9763816,441663274,22-04-2019,162801294
9860717,441561266,22-04-2019,50108112
9931523,441661418,22-04-2019,224173345
9935510,441677800,22-04-2019,18153485
10054543,441914670,22-04-2019,45065339
10065140,441572275,22-04-2019,240842993
10066800,441629781,22-04-2019,25676236
10093711,441803594,22-04-2019,55441800
10177415,441577719,22-04-2019,246417594
10325484,441908022,22-04-2019,128222369
10334886,441538663,22-04-2019,52925696
10355673,441751862,22-04-2019,211797674
10377915,441608505,22-04-2019,27310651
10385040,441841430,22-04-2019,256476262
10409220,441773177,22-04-2019,157662362
10487438,441727137,22-04-2019,247433392
10509813,441842266,22-04-2019,241308873
10534837,441738500,22-04-2019,9802048
10614603,441676006,22-04-2019,11749460
10670875,441840583,22-04-2019,169111406
10742766,441654610,22-04-2019,33021358
10835630,441925975,22-04-2019,94534511
10891540,441822465,22-04-2019,180704292
10900287,441601451,22-04-2019,21432634
10906711,441713162,22-04-2019,81578384
10948338,441555033,22-04-2019,113968144
10975398,441560628,22-04-2019,38690277
10984316,441591365,22-04-2019,15716974
11018729,441613457,22-04-2019,154762370
11032953,441812439,22-04-2019,137074768
11058965,441763196,22-04-2019,42304852
11092501,441548418,22-04-2019,247342689
11165535,441824752,22-04-2019,109197358
11213955,441675839,22-04-2019,104508657
11235471,441535436,22-04-2019,96841599
11253937,441700872,22-04-2019,23944439
11296348,441679990,22-04-2019,95985436
11310067,441754202,22-04-2019,69978928
11329420,441824363,22-04-2019,10362283
11332953,441710775,22-04-2019,20752842
11361571,441901198,22-04-2019,39727857
11406103,441844514,22-04-2019,94340740
11436236,441616166,22-04-2019,54044350
11450857,441924299,22-04-2019,10908825
11484748,441609337,22-04-2019,25291414
11486023,441624186,22-04-2019,34675578
11489522,441584697,22-04-2019,233899513
11498629,441917664,22-04-2019,172974987
11517583,441698283,22-04-2019,247036038
11527110,441890904,22-04-2019,253576825
11535688,441611309,22-04-2019,42145888
11549449,441635307,22-04-2019,51631508
11635838,441555014,22-04-2019,129694371
11645238,441659101,22-04-2019,64330948
11647542,441670372,22-04-2019,61280221
11669426,441776564,22-04-2019,101015424
11693653,441537732,22-04-2019,241855316
11805937,441758753,22-04-2019,252578828
11822204,441655283,22-04-2019,35969517
11896625,441876179,22-04-2019,9618601
11908897,441867568,22-04-2019,13140101
11946947,441569527,22-04-2019,92495841
11977565,441655979,22-04-2019,161454056
12017921,441681279,22-04-2019,166349985
12020343,441894153,22-04-2019,133859218
12048583,441821184,22-04-2019,227721730
12051081,441675670,22-04-2019,149923650
12060175,441730043,22-04-2019,27225732
12065314,441653894,22-04-2019,93102888
12087891,441625946,22-04-2019,31817491
12118447,441606792,22-04-2019,246833256
12122028,441594156,22-04-2019,239504247
12154695,441701727,22-04-2019,67313764
12164114,441845707,22-04-2019,153636582
12168700,441663014,22-04-2019,2152083
12184381,441808853,22-04-2019,168871711
12202363,441708056,22-04-2019,37532091
12219168,441803713,22-04-2019,27229217
12257692,441736891,22-04-2019,243957773
12298515,441691967,22-04-2019,242143493
12309936,441573934,22-04-2019,239821676
12322644,441856427,22-04-2019,139731672
12350106,441802367,22-04-2019,226375230
12393289,441829370,22-04-2019,84624401
12484997,441644101,22-04-2019,19345012
12492954,441811469,22-04-2019,59778555
12502789,441537931,22-04-2019,2053890
12515944,441851670,22-04-2019,2639770
12517324,441688213,22-04-2019,71210965
12540955,441764279,22-04-2019,240042690
12584623,441649196,22-04-2019,105788896
12665191,441816107,22-04-2019,235442468
12700050,441639064,22-04-2019,188031932
12723610,441585278,22-04-2019,58494330
12729130,441721429,22-04-2019,43474890
12736301,441571166,22-04-2019,253860577
12741025,441575624,22-04-2019,125450930
12754724,441620068,22-04-2019,58535996
12757763,441901276,22-04-2019,58064417
12757975,441667873,22-04-2019,17641971
12771919,441832721,22-04-2019,46209768
12794421,441618590,22-04-2019,3987647
12801218,441786985,22-04-2019,23763397
12805100,441635492,22-04-2019,90814869
12816341,441559103,22-04-2019,5214842
12818235,441556093,22-04-2019,47179053
12821450,441770571,22-04-2019,88466522
12837887,441712020,22-04-2019,161781049
12841466,441755498,22-04-2019,74149811
12884409,441568345,22-04-2019,249427841
12892570,441582111,22-04-2019,6004784
12929061,441718391,22-04-2019,38966355
12953630,441664053,22-04-2019,115313888
12968619,441602613,22-04-2019,13624153
13011936,441878667,22-04-2019,230790663
13057155,441779419,22-04-2019,15768093
13071600,441629929,22-04-2019,18647158
13091931,441686203,22-04-2019,8868495
13092901,441730243,22-04-2019,104429787
13094999,441845956,22-04-2019,34067599
13108105,441738373,22-04-2019,232524431
13144615,441568463,22-04-2019,9754345
13151954,441842232,22-04-2019,30049786
13188380,441816987,22-04-2019,15339836
13201706,441579581,22-04-2019,64355503
13218539,441816217,22-04-2019,243524881
13229230,441555606,22-04-2019,62249563
13230424,441620213,22-04-2019,33241717
13245621,441768928,22-04-2019,13526989
13252449,441712945,22-04-2019,48557821
13253772,441708775,22-04-2019,17405010
13260829,441899677,22-04-2019,232851078
13268394,441855034,22-04-2019,212408958
13287938,441541908,22-04-2019,132649094
13293797,441892382,22-04-2019,66979988
13358610,441892396,22-04-2019,109944936
13365586,441819662,22-04-2019,44771137
13366145,441873695,22-04-2019,222434389
13389538,441564873,22-04-2019,135268031
13408865,441883869,22-04-2019,2364141
13410904,441782597,22-04-2019,199324953
13448538,441750761,22-04-2019,78679590
13468807,441807249,22-04-2019,123741632
13474859,441673180,22-04-2019,211375602
13483387,441743268,22-04-2019,192594761
13489826,441886557,22-04-2019,191531540
13494372,441569272,22-04-2019,43658650
13507043,441528230,22-04-2019,224131599
13554330,441695596,22-04-2019,169143931
13558212,441893258,22-04-2019,95870845
13618162,441609401,22-04-2019,94018550
13625925,441906432,22-04-2019,247767443
13634125,441866618,22-04-2019,8947317
13663454,441754932,22-04-2019,74002982
13670403,441643506,22-04-2019,107338231
13685969,441820559,22-04-2019,240995032
13704765,441785970,22-04-2019,30174288
13721276,441823137,22-04-2019,84773939
13723889,441880790,22-04-2019,110469313
13729466,441648195,22-04-2019,46783536
13741136,441582759,22-04-2019,122575726
13747291,441919547,22-04-2019,34987732
13773742,441810904,22-04-2019,221957485
13784826,441896639,22-04-2019,40050045
13808921,441833889,22-04-2019,82042909
13837847,441796699,22-04-2019,28441756
13844545,441721671,22-04-2019,45846001
13867582,441588129,22-04-2019,156597751
13880720,441877649,22-04-2019,142243011
13885981,441552000,22-04-2019,57495817
13946022,441669199,22-04-2019,72052579
13955077,441837461,22-04-2019,76157538
13966319,441886756,22-04-2019,212846963
13989065,441579380,22-04-2019,49199927
14031535,441786542,22-04-2019,243320912
14034434,441561945,22-04-2019,70157210
14052215,441535611,22-04-2019,22437602
14087602,441644238,22-04-2019,255788431
14129335,441923438,22-04-2019,43983848
14152003,441845934,22-04-2019,139809479
14158256,441751080,22-04-2019,14623311
14160782,441614212,22-04-2019,220226858
14200759,441797840,22-04-2019,21718837
14247531,441540008,22-04-2019,12454971
14260154,441686441,22-04-2019,1846114
14269784,441879695,22-04-2019,19665845
14305624,441692987,22-04-2019,77715596
14351801,441577858,22-04-2019,198203488
14363860,441601699,22-04-2019,238650182
14400284,441787461,22-04-2019,201553802
14412992,441643454,22-04-2019,67388433
14436857,441789265,22-04-2019,72294322
14528933,441659970,22-04-2019,252277675
14624200,441681818,22-04-2019,150097046
14675568,441653800,22-04-2019,10713093
14725509,441800571,22-04-2019,155641174
14734110,441698230,22-04-2019,201991491
14782121,441902204,22-04-2019,3932859
14784021,441635003,22-04-2019,241581321
14810479,441568241,22-04-2019,225401774
14812880,441874976,22-04-2019,30359528
14835038,441695894,22-04-2019,197399108
14853930,441701032,22-04-2019,9301836
14856048,441776892,22-04-2019,96997750
14865602,441746092,22-04-2019,236039411
14907047,441812726,22-04-2019,1399677
14938883,441594362,22-04-2019,14412626
15006376,441779596,22-04-2019,55906492
15039019,441654638,22-04-2019,225251497
15049044,441709914,22-04-2019,134263606
15063231,441556567,22-04-2019,66257382
15080280,441728965,22-04-2019,28700083
15104359,441548251,22-04-2019,8485555
15125938,441537041,22-04-2019,106295539
15157047,441818728,22-04-2019,252102072
15189407,441827367,22-04-2019,192201453
15201703,441631882,22-04-2019,47653149
15225871,441756639,22-04-2019,59936454
15270447,441829953,22-04-2019,124524536
15292356,441714694,22-04-2019,142283665
15297775,441923938,22-04-2019,120418455
15307308,441783358,22-04-2019,237027369
15308771,441752390,22-04-2019,11504425
15316411,441684599,22-04-2019,222042702
15317970,441825115,22-04-2019,28292638
15323940,441827149,22-04-2019,45116695
15330956,441900709,22-04-2019,116836248
15332500,441661195,22-04-2019,44996410
15371972,441660862,22-04-2019,84589622
15388631,441541354,22-04-2019,127156396
15389151,441896131,22-04-2019,142272843
15403957,441721665,22-04-2019,69735774
15419028,441811416,22-04-2019,22811661
15430842,441572761,22-04-2019,41293991
15433556,441889391,22-04-2019,44784938
15447047,441873581,22-04-2019,108460300
15447815,441675308,22-04-2019,174192945
15451469,441726117,22-04-2019,89865047
15460152,441655129,22-04-2019,253699738
15462760,441561503,22-04-2019,78617453
15473471,441773248,22-04-2019,243608484
15487580,441878704,22-04-2019,12478330
15505433,441805766,22-04-2019,252115081
15557030,441792971,22-04-2019,72580480
15574312,441805624,22-04-2019,3914475
15577583,441692695,22-04-2019,53647314
15652480,441697081,22-04-2019,212783741
15675378,441703886,22-04-2019,222669631
15717208,441774489,22-04-2019,238890996
15750409,441828700,22-04-2019,146993840
15785215,441925380,22-04-2019,30074099
15811242,441892821,22-04-2019,94923458
15811770,441896247,22-04-2019,103431603
15878426,441818464,22-04-2019,78713478
15882787,441722704,22-04-2019,208414701
15910648,441815206,22-04-2019,247147830
15920987,441600751,22-04-2019,130805903
16009595,441738528,22-04-2019,91310222
16009805,441683090,22-04-2019,249453962
16022524,441854348,22-04-2019,32502200
16060612,441751047,22-04-2019,67228212
16078433,441554238,22-04-2019,86871488
16107206,441642455,22-04-2019,127513639
16108541,441553283,22-04-2019,33338172
16132479,441722419,22-04-2019,59606688
16168650,441791288,22-04-2019,23924013
16186079,441851042,22-04-2019,24429265
16197030,441585984,22-04-2019,3602046
16255731,441895055,22-04-2019,242231111
16266692,441699553,22-04-2019,47046688
16273721,441687122,22-04-2019,236827965
16318054,441913690,22-04-2019,256018875
16331307,441924275,22-04-2019,57594501
16344304,441703169,22-04-2019,7464575
16345601,441704501,22-04-2019,248916033
16357613,441919169,22-04-2019,138861970
16373904,441628119,22-04-2019,106194439
16389065,441866086,22-04-2019,88333594
16394306,441654526,22-04-2019,30822172
16471362,441607073,22-04-2019,14156157
16485946,441842452,22-04-2019,240994247
16516760,441602678,22-04-2019,36251478
16525010,441743246,22-04-2019,178370808
16528974,441914640,22-04-2019,228107881
16565911,441537591,22-04-2019,62527265
16566329,441925786,22-04-2019,170208838
16600462,441793641,22-04-2019,136087217
16644286,441910333,22-04-2019,67633932
16685084,441867398,22-04-2019,4239183
16745368,441534691,22-04-2019,204167024
16746973,441782598,22-04-2019,21577247
16760016,441819506,22-04-2019,71864477
16769186,441639929,22-04-2019,32422832
16777349,441802088,22-04-2019,11892340
16788009,441702244,22-04-2019,38995158
16891544,441711544,22-04-2019,18226397
16893868,441602756,22-04-2019,217063177
17003057,441887656,22-04-2019,227336869
17004607,441587727,22-04-2019,49923186
17042503,441903550,22-04-2019,202978197
17121670,441671012,22-04-2019,201361557
17128444,441862157,22-04-2019,116556000
17137777,441791044,22-04-2019,15705125
17163408,441584931,22-04-2019,45162524
17165357,441679759,22-04-2019,29401469
17167612,441723635,22-04-2019,38737231
17222007,441895627,22-04-2019,241401854
17291175,441610669,22-04-2019,152898242
17302485,441916726,22-04-2019,29749578
17324800,441712573,22-04-2019,42663970
17345427,441547013,22-04-2019,155357347
17364945,441875567,22-04-2019,16082241
17407916,441759451,22-04-2019,220220086
17415871,441662137,22-04-2019,28661231
17440869,441565600,22-04-2019,131141717
17441579,441593430,22-04-2019,27646430
17452495,441844012,22-04-2019,238951531
17475429,441715773,22-04-2019,240431986
17509203,441704195,22-04-2019,191365855
17534990,441547569,22-04-2019,35752599
17543245,441533716,22-04-2019,59187915
17543910,441706472,22-04-2019,236590881
17578723,441877835,22-04-2019,120182467
17594732,441862912,22-04-2019,15409695
17648476,441892050,22-04-2019,243031863
17649310,441585669,22-04-2019,33212772
17674662,441860366,22-04-2019,5486229
17699666,441801881,22-04-2019,14213996
17708541,441795340,22-04-2019,116853338
17727452,441726976,22-04-2019,253270264
17742532,441701267,22-04-2019,251317196
17761612,441714062,22-04-2019,27843271
17763160,441558696,22-04-2019,198597560
17772252,441614603,22-04-2019,216854410
17774583,441589392,22-04-2019,35815413
17786914,441704112,22-04-2019,61218565
